area,route,source_file,source_key,service_slug,field,item_index,hu,en,de,zh,status,notes,risk_level
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.3.id,,id,3,processed-data,processed-data,processed-data,processed-data,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.3.title,,title,3,"4. Az adatkezelés céljai, jogalapjai és kezelt adatok (GDPR Art. 13)","4. Purposes of Processing, Legal Bases, and Personal Data Processed (GDPR Art. 13)","4. Zwecke, Rechtsgrundlagen und verarbeitete Daten (DSGVO Art. 13)",4. 处理目的、法律依据和处理的个人数据,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.4.body,,body,4,"A https://www.afm.hu weboldal és a kapcsolódó rendszerek üzemeltetéséhez az Adatkezelő az alábbi adatfeldolgozókat veszi igénybe. Mindhárom adatfeldolgozóval írásos adatfeldolgozói szerződés (Data Processing Agreement, DPA) van érvényben.

5.1. Plus Five Five, Inc. („Resend"") — tranzakcionális email-továbbítás
Bejegyzett cím: 2261 Market Street #5039, San Francisco, CA 94114, Amerikai Egyesült Államok
Tevékenység: a kapcsolatfelvételi űrlapon küldött üzenetek email-továbbítása.
Adatkezelési helyzet: a szolgáltató publikus tájékoztatása szerint ügyféladatok USA-ban tárolása is megvalósulhat; az email-küldési régió technikai konfigurációja nem jelent teljes EU-only adattárolást.
Adatfeldolgozói szerződés (Art. 28): írásos DPA van érvényben.
Harmadik országba történő adattovábbítási garancia: aktív DPF-tanúsítás esetén GDPR 45. cikk szerinti megfelelőségi határozat; másodlagosan az Európai Bizottság 2021/914 sz. határozata szerinti SCC-k a GDPR 46. cikk alapján, valamint kiegészítő technikai-szervezési intézkedések.

5.2. Vercel Inc. — hosting, edge/CDN szolgáltatás és szerveroldali naplózás
Bejegyzett székhely: 440 N Barranca Avenue #4133, Covina, CA 91723, Amerikai Egyesült Államok
Tevékenység: a https://www.afm.hu weboldal kiszolgálása, edge/CDN infrastruktúra, szerveroldali request-naplózás.
Adatkezelési helyzet: a statikus tartalom és edge-szolgáltatások globális infrastruktúrán keresztül működhetnek; a szerveroldali funkciók régióját az Adatkezelő konfigurálja (vercel.json: fra1). Az Adatkezelő törekszik EU-régió használatára, de harmadik országbeli adattovábbítás vagy hozzáférés nem zárható ki.
Adatfeldolgozói szerződés (Art. 28): írásos DPA van érvényben.
Harmadik országba történő adattovábbítási garancia: aktív DPF-tanúsítás esetén GDPR 45. cikk; másodlagosan SCC-k a GDPR 46. cikk alapján és kiegészítő intézkedések (titkosított átvitel, hozzáférés-korlátozás, régiókonfiguráció).

5.3. Neon, LLC (a Databricks, Inc. affiliate-je) — PostgreSQL adatbázis-szolgáltatás
Szerződéses szolgáltató: Neon, LLC (a Databricks, Inc. affiliate-je 2025 májusi akvizíció óta).
Bejegyzett cím: 160 Spear Street, Suite 1300, San Francisco, CA 94105, Amerikai Egyesült Államok.
Tevékenység: PostgreSQL adatbázis-szolgáltatás (hírek, tanúsítványok, kapcsolatfelvételi naplók).
Adatbázis-régió: AWS Frankfurt / eu-central-1.
Adatfeldolgozói szerződés (Art. 28): írásos DPA van érvényben.
Harmadik országba történő adattovábbítási garancia: a Databricks, Inc. aktív DPF-tanúsítása lefedi a Neon, LLC-t mint affiliate-et (GDPR 45. cikk); másodlagosan SCC-k a GDPR 46. cikk alapján és kiegészítő intézkedések.","The Controller engages the following data processors for the operation of the https://www.afm.hu website. A written Data Processing Agreement (DPA) is in place with each.

5.1. Plus Five Five, Inc. (""Resend""): transactional email delivery
Registered address: 2261 Market Street #5039, San Francisco, CA 94114, United States
Activity: forwarding contact-form messages to the Controller.
Processing situation: per the provider's public information, customer data may also be stored in the United States; the technical configuration of any email-sending region does not constitute fully EU-only data storage.
Data Processing Agreement (Art. 28): a written DPA is in place.
Safeguard for third-country transfers: where active DPF certification applies, the GDPR Art. 45 adequacy decision; secondarily, the Standard Contractual Clauses adopted by Commission Implementing Decision (EU) 2021/914 under GDPR Art. 46, together with supplementary measures.

5.2. Vercel Inc.: hosting, edge/CDN service and server-side logging
Registered office: 440 N Barranca Avenue #4133, Covina, CA 91723, United States
Activity: serving the website, edge/CDN infrastructure, server-side request logging.
Processing situation: static content and edge services may be operated through global infrastructure; the region of server-side functions is configurable (vercel.json: fra1). The Controller endeavours to use EU regions, but transfer to or access from third countries cannot be excluded.
Data Processing Agreement (Art. 28): a written DPA is in place.
Safeguard for third-country transfers: where active DPF certification applies, GDPR Art. 45 adequacy decision; secondarily, SCCs under Art. 46 and supplementary measures (encrypted transmission, access restriction, region configuration).

5.3. Neon, LLC (an affiliate of Databricks, Inc.): PostgreSQL database service
Contracting service provider: Neon, LLC (an affiliate of Databricks, Inc. since the May 2025 acquisition).
Registered address: 160 Spear Street, Suite 1300, San Francisco, CA 94105, United States.
Activity: PostgreSQL database service (storage of news, certifications, contact-form logs).
Database region: AWS Frankfurt / eu-central-1.
Data Processing Agreement (Art. 28): a written DPA is in place.
Safeguard for third-country transfers: the active DPF certification of Databricks, Inc. covers Neon, LLC as an affiliate (GDPR Art. 45); secondarily, SCCs under Art. 46 and supplementary measures.","5.1. Plus Five Five, Inc. („Resend"") — 2261 Market Street #5039, San Francisco, CA 94114, USA — E-Mail-Zustellung. AVV (Art. 28). Drittlandgarantie: DPF (Art. 45) bzw. SCCs (Art. 46).

5.2. Vercel Inc. — 440 N Barranca Avenue #4133, Covina, CA 91723, USA — Hosting/Edge/CDN. AVV (Art. 28). EU-Region konfiguriert (fra1). Drittlandgarantie: DPF (Art. 45) bzw. SCCs (Art. 46).

5.3. Neon, LLC (Affiliate von Databricks, Inc.) — 160 Spear Street, Suite 1300, San Francisco, CA 94105, USA — PostgreSQL-Datenbank, EU AWS Frankfurt. AVV (Art. 28). Drittlandgarantie: DPF (Art. 45 — Databricks-Zertifizierung) bzw. SCCs (Art. 46).","5.1. Plus Five Five, Inc.（""Resend""）— 2261 Market Street #5039, San Francisco, CA 94114, USA — 邮件传输。Art. 28 DPA。第三国传输保障：DPF (Art. 45) 或 SCC (Art. 46)。

5.2. Vercel Inc. — 440 N Barranca Avenue #4133, Covina, CA 91723, USA — 托管/Edge/CDN。Art. 28 DPA。EU 区域已配置 (fra1)。

5.3. Neon, LLC（Databricks, Inc. 关联公司）— 160 Spear Street, Suite 1300, San Francisco, CA 94105, USA — PostgreSQL 数据库，EU AWS Frankfurt。Art. 28 DPA。第三国保障：Databricks DPF 认证 (Art. 45) 或 SCC (Art. 46)。",legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.4.id,,id,4,processors,processors,processors,processors,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.4.title,,title,4,5. Adatfeldolgozóink (GDPR Art. 28),5. Our Data Processors (GDPR Art. 28),5. Auftragsverarbeiter (DSGVO Art. 28),5. 数据处理者 (GDPR Art. 28),legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.5.body,,body,5,"Az Adatkezelő a weboldal és a kapcsolatfelvételi rendszer működtetése során olyan adatfeldolgozókat is igénybe vesz, amelyek az Egyesült Államokban bejegyzett társaságok, amerikai vállalatcsoporthoz tartoznak, vagy amerikai alfeldolgozókat vesznek igénybe.

Az Adatkezelő törekszik arra, hogy ahol technikailag és szerződésesen lehetséges, az adattárolás és az adatbázis-kezelés Európai Unión belüli régióban történjen. Ugyanakkor az Adatkezelő nem állítja, hogy minden adatkezelési művelet kizárólag az Európai Gazdasági Térség területén történik. Harmadik országba irányuló adattovábbítás, illetve harmadik országból történő szolgáltatói hozzáférés különösen az email-továbbítás, hosting, technikai üzemeltetés, támogatás, hibakeresés, naplózás, alfeldolgozói működés vagy jogszabályon alapuló szolgáltatói kötelezettség esetén merülhet fel.

Az Egyesült Államokban bejegyzett vagy amerikai vállalatcsoporthoz tartozó szolgáltatók esetén bizonyos körülmények között az Egyesült Államok joga alapján hatósági hozzáférési vagy adatszolgáltatási kötelezettség merülhet fel. Ilyen jogszabály lehet különösen a Foreign Intelligence Surveillance Act 702. szakasza, illetve a Clarifying Lawful Overseas Use of Data Act („CLOUD Act"").

A harmadik országbeli adattovábbítások jogi garanciái az adott szolgáltatótól, jogi entitástól és adatáramlástól függően a következők lehetnek:

a) GDPR 45. cikk szerinti megfelelőségi határozat: amennyiben az adott amerikai címzett aktív EU-U.S. Data Privacy Framework (DPF) tanúsítással rendelkezik, az adattovábbítás a DPF-re és az Európai Bizottság megfelelőségi határozatára alapítható.

b) GDPR 46. cikk szerinti általános szerződési feltételek: ahol a DPF nem alkalmazható, illetve kiegészítő vagy fallback garanciaként az Európai Bizottság 2021/914/EU határozata szerinti Standard Contractual Clauses alkalmazhatók.

c) Kiegészítő technikai és szervezési intézkedések: különösen adattakarékosság, titkosított adatátvitel, hozzáférés-korlátozás, jogosultságkezelés, naplózás, alfeldolgozói kontroll, régiókonfiguráció és a szolgáltatói DPA-k rendszeres felülvizsgálata.

Az Adatkezelő az alkalmazott adatfeldolgozók adatkezelési garanciáit, DPF-státuszát, DPA-ját és alfeldolgozói listáját legalább évente, valamint jelentős szolgáltatóváltás esetén felülvizsgálja. Az érintett további tájékoztatást kérhet az alkalmazott adattovábbítási garanciákról az info@afm.hu címen.","In operating the website and contact system, the Controller engages data processors that are entities incorporated in the United States, belong to a U.S. corporate group, or use U.S.-based sub-processors.

The Controller endeavours to ensure that, where technically and contractually possible, data storage and database management take place in regions within the European Union. However, the Controller does not represent that all processing operations take place exclusively within the European Economic Area. Transfer of data to a third country, or access from a third country, may particularly arise in connection with email forwarding, hosting, technical operations, support, troubleshooting, logging, sub-processor activity or statutory obligations of the provider.

In the case of providers incorporated in the United States or belonging to a U.S. corporate group, certain U.S. laws may impose government access or data-disclosure obligations under particular circumstances. Such laws include in particular Section 702 of the Foreign Intelligence Surveillance Act and the Clarifying Lawful Overseas Use of Data Act (""CLOUD Act"").

The legal safeguards for third-country transfers, depending on the provider, the legal entity and the data flow, may include:

a) Adequacy decision under GDPR Art. 45: where the U.S. recipient holds an active EU-U.S. Data Privacy Framework (DPF) certification, the transfer may rely on the DPF and the European Commission's adequacy decision.

b) Standard Contractual Clauses under GDPR Art. 46: where the DPF does not apply, or as supplementary or fallback safeguard, the Standard Contractual Clauses adopted by Commission Implementing Decision (EU) 2021/914 may be used.

c) Supplementary technical and organisational measures: in particular data minimisation, encrypted data transmission, access restriction, identity and access management, logging, sub-processor control, region configuration and regular review of provider DPAs.

The Controller reviews the data-protection safeguards, DPF status, DPA and sub-processor list of the engaged data processors at least annually, and upon any significant change of provider. The data subject may request further information on the applicable transfer safeguards at info@afm.hu.","Der Verantwortliche bemüht sich, dass Datenspeicherung in EU-Regionen erfolgt. Es wird jedoch nicht behauptet, dass alle Verarbeitungsvorgänge ausschließlich im EWR stattfinden. Bei US-incorporated Anbietern können nach US-Recht (insb. FISA 702, CLOUD Act) Zugriffspflichten bestehen. Garantien: GDPR Art. 45 (DPF), Art. 46 (SCC) sowie ergänzende Maßnahmen.",控制者努力使数据存储位于EU区域。但不保证所有处理仅在EEA内进行。对美国注册的提供商，根据美国法律（特别是 FISA 702、CLOUD Act）可能产生访问义务。保障：GDPR Art. 45 (DPF)、Art. 46 (SCC) 及补充措施。,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.5.id,,id,5,third-country,third-country,third-country,third-country,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.5.title,,title,5,6. Harmadik országba történő adattovábbítás,6. International Data Transfers,6. Internationale Datenübermittlung,6. 国际数据传输,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.6.body,,body,6,"A https://www.afm.hu weboldal jelenlegi működésében az Adatkezelő nem alkalmaz analitikai, marketing-, retargeting- vagy profilalkotási célú sütiket.

Amennyiben a weboldal működéséhez elengedhetetlen technikai sütit vagy hasonló technológiát alkalmazunk, azt kizárólag a weboldal működésének biztosítása, biztonsága és visszaélések megelőzése céljából használjuk. Az ilyen technológiák nem szolgálnak marketing- vagy analitikai célt.

Az Adatkezelő a sütik használatát rendszeresen ellenőrzi. Amennyiben analitikai vagy marketing célú sütik kerülnek bevezetésre, az Adatkezelő előzetesen frissíti a jelen tájékoztatót, és ahol szükséges, hozzájárulás-kezelési megoldást alkalmaz.","In its current operation, the https://www.afm.hu website does not use any analytics, marketing, retargeting or profiling cookies.

Where strictly necessary technical cookies or similar technologies are used for the operation of the website, they are used solely for ensuring the operation, security, and abuse-prevention of the website. Such technologies do not serve marketing or analytical purposes.

The Controller regularly reviews cookie usage. If analytical or marketing cookies are introduced, the Controller will update this Policy in advance and apply a consent-management solution where required.","Im aktuellen Betrieb verwendet die Website https://www.afm.hu keine Analyse-, Marketing-, Retargeting- oder Profiling-Cookies.

Soweit für den Betrieb der Website unbedingt erforderliche technische Cookies oder ähnliche Technologien eingesetzt werden, dienen sie ausschließlich dem Betrieb, der Sicherheit und der Missbrauchsverhinderung der Website. Solche Technologien dienen keinen Marketing- oder Analysezwecken.

Der Verantwortliche überprüft die Cookie-Nutzung regelmäßig. Werden Analyse- oder Marketing-Cookies eingeführt, aktualisiert der Verantwortliche diese Erklärung vorab und setzt, soweit erforderlich, eine Consent-Management-Lösung ein.","在当前运行状态下，https://www.afm.hu 网站不使用任何分析、营销、再营销或画像 Cookie。

如网站运行、安全或防止滥用所必需而使用技术性 Cookie 或类似技术，该等技术仅用于确保网站运行、安全和防止滥用，不用于营销或分析目的。

控制者会定期检查 Cookie 使用情况。如未来引入分析或营销 Cookie，控制者将预先更新本政策，并在需要时采用同意管理解决方案。",legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.6.id,,id,6,cookies,cookies,cookies,cookies,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.6.title,,title,6,7. Sütik és hasonló technológiák,7. Cookies and similar technologies,7. Cookies und ähnliche Technologien,7. Cookie 和类似技术,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.7.body,,body,7,"Az érintett a https://www.afm.hu kapcsolatfelvételi flow-jában kezelt személyes adatai vonatkozásában a GDPR alapján a következő jogokkal rendelkezik:

a) Tájékoztatáshoz való jog (Art. 13-14) — jelen Tájékoztató megismerése.
b) Hozzáféréshez való jog (Art. 15) — másolat kérése a róla kezelt adatokról.
c) Helyesbítéshez való jog (Art. 16) — pontatlan adatok helyesbítése, kiegészítése.
d) Törléshez való jog (Art. 17, „elfeledtetéshez való jog"") — meghatározott feltételek esetén.
e) Adatkezelés korlátozásához való jog (Art. 18).
f) Adathordozhatósághoz való jog (Art. 20) — strukturált, géppel olvasható formátumban.
g) Tiltakozáshoz való jog (Art. 21) — a jogos érdeken alapuló adatkezelés ellen, mind a 4.1. célnál (B2B-kapcsolattartói pozícióban kezelt adatok GDPR 6. cikk (1) bek. f) pont alapján), mind a 4.2. célnál (visszaélés-megelőzés GDPR 6. cikk (1) bek. f) pont alapján), ide értve a profilalkotást.
h) Automatizált döntéshozatallal kapcsolatos jogok (Art. 22) — lásd 9. pont.

Visszavonási jog (Art. 7(3)): mivel az Adatkezelő a https://www.afm.hu kapcsolatfelvételi flow-ban hozzájárulást nem kér jogalapként, ez a jog itt nem alkalmazandó.","In respect of personal data processed in the contact flow on https://www.afm.hu, the data subject has the following rights under the GDPR:

a) Right to information (Arts. 13-14): to read this Privacy Policy.
b) Right of access (Art. 15): to request a copy of the data processed.
c) Right to rectification (Art. 16): to have inaccurate data corrected or supplemented.
d) Right to erasure (Art. 17, ""right to be forgotten""): under specified conditions.
e) Right to restriction of processing (Art. 18).
f) Right to data portability (Art. 20): in a structured, machine-readable format.
g) Right to object (Art. 21): to processing based on legitimate interest, both at purpose 4.1 (data of B2B contact persons processed under GDPR Art. 6(1)(f)) and at purpose 4.2 (abuse prevention under GDPR Art. 6(1)(f)), including profiling.
h) Rights related to automated decision-making (Art. 22): see section 9.

Right to withdraw consent (Art. 7(3)): as the Controller does not rely on consent as a legal basis in the https://www.afm.hu contact flow, this right does not apply here.","Auskunft, Berichtigung, Löschung, Einschränkung, Datenübertragbarkeit, Widerspruch (gegen Art. 6(1)(f)-basierte Verarbeitung in Zwecken 4.1 und 4.2), Rechte zur automatisierten Entscheidung.",知情、访问、更正、删除、限制、可携、反对（针对 4.1 和 4.2 中基于合法利益的处理）、自动化决策相关权利。,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.7.id,,id,7,rights,rights,rights,rights,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.7.title,,title,7,8. Az érintett jogai (GDPR Art. 12-22),8. Rights of the Data Subject (GDPR Art. 12-22),8. Rechte der betroffenen Person (DSGVO Art. 12-22),8. 数据主体的权利 (GDPR Art. 12-22),legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.8.body,,body,8,"A https://www.afm.hu kapcsolatfelvételi folyamatában automatizált döntéshozatal nem történik, és profilalkotás nem valósul meg (GDPR Art. 22). A bejövő ajánlatkéréseket az Adatkezelő munkatársai egyenként, manuálisan dolgozzák fel.",No automated decision-making and no profiling (GDPR Art. 22) takes place in the https://www.afm.hu contact flow. Incoming requests are processed individually and manually by the Controller's staff.,Es findet keine automatisierte Entscheidungsfindung und kein Profiling statt.,本流程中不进行自动化决策和画像。,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.8.id,,id,8,automated,automated,automated,automated,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.8.title,,title,8,9. Automatizált döntéshozatal és profilalkotás,9. Automated Decision-Making and Profiling,9. Automatisierte Entscheidungsfindung und Profiling,9. 自动化决策和画像,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.9.body,,body,9,"Jogai gyakorlására az alábbi módokon van lehetősége:

Email: info@afm.hu (tárgy: „Adatvédelmi kérelem"")
Postai úton: Avenir Facility Management Kft., 1039 Budapest, Királyok útja 291. B. ép. 15. ajtó

Az Adatkezelő a kérelemre — a GDPR 12. cikk (3) bekezdése szerint — legkésőbb 1 hónapon belül válaszol. Indokolt esetben (a kérelem összetettségére vagy a kérelmek számára tekintettel) ez a határidő további 2 hónappal meghosszabbítható, amelyről az érintettet a kérelem beérkezésétől számított 1 hónapon belül tájékoztatjuk.

Az Adatkezelő — a kérelmező személyazonosságának megalapozott kétségbe vonhatósága esetén — a kérelmező azonosításához szükséges további információk megadását kérheti (Art. 12(6)).

A jogok gyakorlása az érintett számára díjmentes, kivéve, ha a kérelem nyilvánvalóan megalapozatlan vagy túlzó (Art. 12(5)).","You may exercise your rights as follows:

Email: info@afm.hu (subject: ""Data protection request"")
Post: Avenir Facility Management Kft., Királyok útja 291, building B, door 15, 1039 Budapest, Hungary

The Controller responds to such requests within one month at the latest, in accordance with Art. 12(3) GDPR. Where justified (taking into account the complexity or volume of requests), this period may be extended by a further two months, of which we shall inform the data subject within one month of receipt of the request.

Where there are reasonable doubts as to the identity of the requesting person, the Controller may request additional information necessary for identification (Art. 12(6)).

Exercise of rights is free of charge for the data subject, except where the request is manifestly unfounded or excessive (Art. 12(5)).","E-Mail: info@afm.hu (Betreff: „Datenschutzanfrage"")
Post: Avenir Facility Management Kft., Királyok útja 291, Gebäude B, Tür 15, 1039 Budapest, Ungarn

Reaktion innerhalb 1 Monats (Art. 12(3)), max. +2 Monate Verlängerung.","电子邮件：info@afm.hu（主题：""数据保护请求""）
邮寄：Avenir Facility Management Kft., Királyok útja 291, B栋, 15门, 1039 布达佩斯, 匈牙利

根据 Art. 12(3) 在一个月内回复，最多可延长 2 个月。",legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.9.id,,id,9,dsar,dsar,dsar,dsar,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.sections.9.title,,title,9,10. Érintetti jogok gyakorlásának módja (DSAR-procedura),10. How to Exercise Your Rights (DSAR procedure),10. Ausübung Ihrer Rechte (DSAR-Verfahren),10. 行使您的权利 (DSAR 程序),legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.title,,title,,Adatvédelmi tájékoztató,Privacy Policy,Datenschutzerklärung,隐私政策,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.version,,version,,1.0 verzió — első kiadás,Version 1.0: first publication,Version 1.0 — Erstveröffentlichung,1.0版本 — 首次发布,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.privacy.versionHistory,,versionHistory,,Verzió-history: 1.0 verzió — Hatály: 2026. április 28-tól. Első kiadás (a https://www.afm.hu weboldal indulása). Korábbi verziók: nincsenek.,Version history: Version 1.0. Effective: 28 April 2026. First publication (launch of https://www.afm.hu). Earlier versions: none.,Versionsverlauf: Version 1.0 — Gültig ab 28.04.2026. Erstveröffentlichung.,版本历史：1.0 版本 — 自 2026 年 4 月 28 日起生效。首次发布。,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.dataProtection.body,,body,,Az Avenir Facility Management Kft. mint Adatkezelő a Felhasználói által megadott személyes adatokat a GDPR és az Infotv. rendelkezéseinek megfelelően kezeli. A részletes adatkezelési tájékoztató külön Adatvédelmi tájékoztatóban érhető el.,"Avenir Facility Management Kft., as Data Controller, processes personal data provided by Users in accordance with GDPR and the Hungarian Information Act (Infotv.). Detailed data processing information is available in the separate Privacy Policy.",Die Avenir Facility Management Kft. verarbeitet als Verantwortlicher die von Nutzern angegebenen personenbezogenen Daten im Einklang mit der DSGVO und dem ungarischen Informationsgesetz (Infotv.). Detaillierte Informationen zur Datenverarbeitung finden Sie in der separaten Datenschutzerklärung.,作为数据控制者，Avenir Facility Management Kft. 根据 GDPR 和匈牙利信息法（Infotv.）的规定处理用户提供的个人数据。详细的数据处理信息可在单独的隐私政策中查阅。,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.dataProtection.dpoEmail,,dpoEmail,,dpo@afm.hu,dpo@afm.hu,dpo@afm.hu,dpo@afm.hu,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.dataProtection.dpoLabel,,dpoLabel,,Adatvédelmi tisztviselő,Data Protection Officer,Datenschutzbeauftragte,数据保护官,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.dataProtection.dpoName,,dpoName,,Csegény Fanni,Fanni Csegény,Fanni Csegény,Csegény Fanni,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.dataProtection.dpoPhone,,dpoPhone,,+36 70 622 6242,+36 70 622 6242,+36 70 622 6242,+36 70 622 6242,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.dataProtection.privacyLinkHref,,privacyLinkHref,,/hu/adatvedelem,/en/adatvedelem,/de/adatvedelem,/zh/adatvedelem,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.dataProtection.privacyLinkText,,privacyLinkText,,A teljes Adatvédelmi tájékoztató itt érhető el,The full Privacy Policy is available here,Die vollständige Datenschutzerklärung ist hier verfügbar,完整的隐私政策可在此处查阅,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.dataProtection.title,,title,,14. Adatkezelés,14. Data Protection,14. Datenschutz,14. 数据保护,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.intro,,intro,,Az Avenir Facility Management Szolgáltató Kft. (a továbbiakban: Szolgáltató) által üzemeltetett https://www.afm.hu weboldal használatára vonatkozó feltételeket a jelen dokumentum tartalmazza. A weboldal használatával Ön elfogadja az alábbi feltételeket.,"These Terms of Use govern your use of the www.afm.hu website operated by Avenir Facility Management Szolgáltató Kft. (the ""Provider""). By using the website, you accept the terms set out below.",Diese Nutzungsbedingungen regeln die Nutzung der von Avenir Facility Management Szolgáltató Kft. betriebenen Website https://www.afm.hu.,本使用条款规定您对由 Avenir Facility Management Szolgáltató Kft. 运营的 https://www.afm.hu 网站的使用。,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
legal_pages,/[locale]/adatvedelem|aszf|impresszum,lib/i18n/*.ts,legal.terms.lastUpdated,,lastUpdated,,Hatályos: 2026. április 28.,Effective: 28 April 2026,Gültig ab: 28. April 2026,生效日期：2026年4月28日,legal_review_required,Legal text: inventory only; do not translate automatically.,legal_review_required
